2025-11-09 13:22:47,046 | INFO | bike_api | Trip abc123 accepted
2025-11-10 07:37:45,034 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '4083.13'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '4963.13'}]
2025-11-10 07:37:45,113 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '4010.15'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '8541.04'}]
2025-11-10 07:37:45,241 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '4546.06'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '6676.02'}]
2025-11-10 07:37:45,316 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '7888.10'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '3202.06'}]
2025-11-10 07:37:45,473 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': 'JC003'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '6276.02'}]
2025-11-10 07:37:45,539 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '6218.04'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '6290.13'}]
2025-11-10 07:37:45,633 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '7111.10'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '3555.04'}]
2025-11-10 07:37:45,718 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '6334.03'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '6498.09'}]
2025-11-10 07:37:45,819 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '7981.27'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '2843.13'}]
2025-11-10 07:37:45,920 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '5938.01'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '3512.03'}]
2025-11-10 07:37:46,034 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '6692.03'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '7997.08'}]
2025-11-10 07:37:46,123 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '5359.10'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '6191.06'}]
2025-11-10 07:37:46,240 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '5989.02'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '6576.07'}]
2025-11-10 07:37:46,345 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '7727.07'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '6552.07'}]
2025-11-10 07:37:46,449 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '5199.01'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '8715.01'}]
2025-11-10 07:37:46,527 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '4125.07'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '3593.01'}]
2025-11-10 07:37:46,645 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '5108.01'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '3080.01'}]
2025-11-10 07:37:46,752 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '2733.03'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '6116.03'}]
2025-11-10 07:37:46,832 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '7619.05'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '4861.05'}]
2025-11-10 07:37:46,950 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '8531.05'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '4513.06'}]
2025-11-10 07:37:47,036 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '7685.14'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '5785.05'}]
2025-11-10 07:37:47,141 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '7170.04'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '4298.05'}]
2025-11-10 07:37:47,265 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '6567.03'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '2832.03'}]
2025-11-10 07:37:47,343 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '8679.03'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '4724.03'}]
2025-11-10 07:37:47,521 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '6173.08'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '6373.07'}]
2025-11-10 07:37:47,563 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '8410.1'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '5137.12'}]
2025-11-10 07:37:47,649 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '8176.01'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '4244.06'}]
2025-11-10 07:37:47,748 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '3507.04'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '6890.06'}]
2025-11-10 07:37:47,866 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '7284.01'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '6535.04'}]
2025-11-10 07:37:47,975 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '4181.10'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '4840.06'}]
2025-11-10 07:37:48,076 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '6579.03'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '5797.01'}]
2025-11-10 07:37:48,158 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '6239.08'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '3925.03'}]
2025-11-10 07:37:48,258 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '8756.07'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '6286.02'}]
2025-11-10 07:37:48,444 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '3523.06'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '5156.05'}]
2025-11-10 07:37:48,479 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '6912.01'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '5374.01'}]
2025-11-10 07:37:48,568 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '5922.08'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '6691.11'}]
2025-11-10 07:37:48,669 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'start_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '8613.09'}, {'type': 'int_parsing', 'loc': ('body', 'end_station_id'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': '4096.08'}]
